test_position,row_id,original_id,y_true,final_python_score,final_python_label,final_python_threshold_margin,final_weka_score,final_weka_label,final_weka_threshold_margin,abs_score_difference
1152,5827,5828,1,0.072118410783813744,0,-0.25942272577052744,0.072113204937452102,0,-0.2594279316168891,5.205846361641675e-06
1153,5839,5840,0,0.23102682750540546,0,-0.10051430904893574,0.23107333268310579,0,-0.10046780387123541,4.6505177700328915e-05
1154,5841,5842,0,0.073057122072733738,0,-0.25848401448160746,0.073072389592571257,0,-0.25846874696176991,1.5267519837519616e-05
1155,5843,5844,0,0.16381222586884497,0,-0.16772891068549622,0.16380713883922529,0,-0.16773399771511591,5.0870296196825482e-06
1156,5851,5852,0,0.13306783234777633,0,-0.19847330420656487,0.132516549514124,0,-0.19902458704021719,0.00055128283365232789
1157,5866,5867,0,0.15374016676184657,0,-0.17780096979249463,0.15378968232755491,0,-0.17775145422678629,4.9515565708341258e-05
1158,5872,5873,0,0.084513386045889316,0,-0.24702775050845188,0.084456581055739541,0,-0.24708455549860164,5.6804990149775247e-05
1159,5875,5876,1,0.10900461136644464,0,-0.22253652518789657,0.10895489741209943,0,-0.22258623914224177,4.9713954345206868e-05
1160,5887,5888,0,0.0085319252035414173,0,-0.3230092113507998,0.0085417231838074061,0,-0.32299941337053378,9.7979802659887982e-06
1161,5893,5894,0,0.083137756523224249,0,-0.24840338003111695,0.083115368568967493,0,-0.24842576798537369,2.238795425675566e-05
1162,5908,5909,0,0.033393323692824606,0,-0.29814781286151659,0.033249642668005973,0,-0.29829149388633525,0.00014368102481863293
1163,5909,5910,0,0.04749215274800108,0,-0.28404898380634014,0.047637127842765289,0,-0.28390400871157589,0.00014497509476420894
1164,5913,5914,0,0.078723379234036564,0,-0.25281775732030465,0.078674453989906551,0,-0.25286668256443467,4.892524413001309e-05
1165,5914,5915,0,0.16018892928189055,0,-0.17135220727245065,0.16020630932556443,0,-0.17133482722877677,1.7380043673881351e-05
1166,5921,5922,0,0.14705458343987576,0,-0.18448655311446543,0.1470592747421145,0,-0.1844818618122267,4.6913022387351511e-06
1167,5929,5930,0,0.11080237851623141,0,-0.22073875803810977,0.11087468815747593,0,-0.22066644839686528,7.2309641244522327e-05
1168,5931,5932,0,0.027454840157807803,0,-0.3040862963965334,0.027480030315147796,0,-0.30406110623919341,2.5190157339993052e-05
1169,5935,5936,0,0.097048225291029508,0,-0.23449291126331168,0.097091373231785696,0,-0.23444976332255552,4.3147940756188552e-05
1170,5940,5941,0,0.14532207330901881,0,-0.18621906324532239,0.14529157951286389,0,-0.1862495570414773,3.0493796154912323e-05
1171,5945,5946,0,0.16068285893032483,0,-0.17085827762401637,0.16068243583684846,0,-0.17085870071749273,4.23093476364933e-07
1172,5946,5947,1,0.085052658024969155,0,-0.24648847852937206,0.085040456319740887,0,-0.24650068023460031,1.2201705228268023e-05
1173,5948,5949,0,0.026231672143660473,0,-0.30530946441068074,0.026286628435227246,0,-0.30525450811911398,5.4956291566772564e-05
1174,5954,5955,0,0.12827945308527589,0,-0.20326168346906531,0.12830313643621458,0,-0.20323800011812662,2.3683350938691339e-05
1175,5956,5957,0,0.059475757917953363,0,-0.27206537863638786,0.059480081877805312,0,-0.27206105467653591,4.3239598519484446e-06
1176,5958,5959,0,0.1479994212334905,0,-0.1835417153208507,0.14800345682370306,0,-0.18353767973063814,4.0355902125588372e-06
1177,5964,5965,0,0.11714975065483481,0,-0.2143913858995064,0.11716369274692363,0,-0.21437744380741758,1.3942092088825575e-05
1178,5968,5969,0,0.1333225889373261,0,-0.1982185476170151,0.13328630105967479,0,-0.19825483549466641,3.6287877651308698e-05
1179,5971,5972,1,0.091915563761032382,0,-0.23962557279330882,0.09189884015165424,0,-0.23964229640268697,1.6723609378141435e-05
1180,5975,5976,0,0.15197032160362225,0,-0.17957081495071894,0.15196485987786021,0,-0.17957627667648099,5.4617257620459547e-06
1181,5978,5979,0,0.14968892822509011,0,-0.18185220832925109,0.14967035327711414,0,-0.18187078327722705,1.8574947975968925e-05
1182,5980,5981,0,0.11824827817914321,0,-0.21329285837519799,0.11825131365772329,0,-0.21328982289661791,3.0354785800768003e-06
1183,5984,5985,0,0.12005522078690981,0,-0.21148591576743139,0.12005446675280981,0,-0.21148666980153139,7.5403409999230675e-07
1184,5986,5987,1,0.16864265280163418,0,-0.16289848375270702,0.16865367261641212,0,-0.16288746393792908,1.1019814777940562e-05
1185,5987,5988,1,0.37613876615990405,1,0.04459762960556285,0.37615795002637509,1,0.044616813472033889,1.9183866471039757e-05
1186,5988,5989,0,0.40410731165278729,1,0.072566175098446095,0.40409211378167892,1,0.072550977227337721,1.519787110837445e-05
1187,6012,6013,1,0.15771393107174528,0,-0.17382720548259592,0.15773663055548051,0,-0.17380450599886069,2.269948373523345e-05
1188,6013,6014,0,0.26647612537321186,0,-0.06506501118112934,0.26602325392155757,0,-0.065517882632783631,0.00045287145165429088
1189,6023,6024,0,0.15519334894586376,0,-0.17634778760847744,0.1552332404378379,0,-0.1763078961165033,3.9891491974142212e-05
1190,6025,6026,1,0.51420524321525773,1,0.18266410666091654,0.51422782319256466,1,0.18268668663822346,2.2579977306924626e-05
1191,6037,6038,0,0.18995444895289088,0,-0.14158668760145032,0.18992987471521619,0,-0.14161126183912501,2.4574237674684918e-05
1192,6046,6047,0,0.0076487303156657768,0,-0.32389240623867543,0.0076663275039150916,0,-0.32387480905042609,1.7597188249314846e-05
1193,6059,6060,0,0.081022551874774681,0,-0.2505185846795665,0.08109403260567323,0,-0.25044710394866798,7.1480730898548783e-05
1194,6060,6061,0,0.18560972753859556,0,-0.14593140901574564,0.18561450905010368,0,-0.14592662750423752,4.7815115081228932e-06
1195,6061,6062,0,0.70007582635419052,1,0.36853468979984932,0.69980531495269371,1,0.36826417839835252,0.00027051140149680908
1196,6065,6066,0,0.64731734147095954,1,0.31577620491661834,0.64728782496402293,1,0.31574668840968173,2.9516506936611009e-05
1197,6067,6068,0,0.16556398180783968,0,-0.16597715474650152,0.16564714718839907,0,-0.16589398936594213,8.3165380559385715e-05
1198,6068,6069,0,0.12700069607714079,0,-0.20454044047720041,0.12696476388616251,0,-0.20457637266817869,3.5932190978277267e-05
1199,6069,6070,0,0.032475166862614049,0,-0.29906596969172716,0.032464973666867666,0,-0.29907616288747352,1.0193195746382999e-05
1200,6072,6073,1,0.31214042233270095,0,-0.019400714221640247,0.312147879283246,0,-0.019393257271095199,7.4569505450483575e-06
1201,6076,6077,1,0.53049641380755352,1,0.19895527725321233,0.53047351010442434,1,0.19893237355008314,2.2903703129184549e-05
1202,6085,6086,1,0.40678944979638154,1,0.075248313242040343,0.40679274787337422,1,0.075251611319033018,3.2980769926749254e-06
1203,6089,6090,0,0.49635886621545788,1,0.16481772966111669,0.49635271164982336,1,0.16481157509548217,6.1545656345196598e-06
1204,6094,6095,1,0.22115513908683021,0,-0.11038599746751099,0.22118987108233712,0,-0.11035126547200408,3.4731995506909197e-05
1205,6102,6103,0,0.10837952864065614,0,-0.22316160791368506,0.10838547377143921,0,-0.223155662782902,5.9451307830721278e-06
1206,6106,6107,0,0.57048880405107949,1,0.23894766749673829,0.5701190820074421,1,0.2385779454531009,0.00036972204363738825
1207,6109,6110,0,0.12791531746273543,0,-0.20362581909160576,0.12777535999930381,0,-0.20376577655503739,0.00013995746343162252
1208,6118,6119,0,0.18175369319346732,0,-0.14978744336087388,0.18173949036653095,0,-0.14980164618781025,1.4202826936371427e-05
1209,6119,6120,1,0.70835635329919788,1,0.37681521674485668,0.70807475375496531,1,0.37653361720062412,0.00028159954423256917
1210,6129,6130,1,0.31131829631379054,0,-0.020222840240550655,0.31121317823300415,0,-0.020327958321337047,0.00010511808078639273
1211,6133,6134,0,0.083304566124226667,0,-0.24823657043011454,0.083202093015238829,0,-0.24833904353910236,0.00010247310898783835
1212,6135,6136,0,0.0080639364659151284,0,-0.32347720008842606,0.0080812063273185322,0,-0.32345993022702269,1.726986140340378e-05
1213,6140,6141,0,0.10694963805917777,0,-0.22459149849516341,0.1069561566508142,0,-0.22458497990352699,6.5185916364313146e-06
1214,6151,6152,0,0.22508489236018717,0,-0.10645624419415403,0.22508929378304673,0,-0.10645184277129446,4.401422859567905e-06
1215,6155,6156,1,0.24328581896316639,0,-0.088255317591174803,0.24327884646326237,0,-0.088262290091078832,6.9724999040288171e-06
1216,6160,6161,1,0,0,-0.3315411365543412,0.22416019680499297,0,-0.10738093974934823,0.22416019680499297
1217,6161,6162,0,0.028229671555484726,0,-0.30331146499885647,0.028233655227474629,0,-0.30330748132686658,3.9836719899037643e-06
1218,6162,6163,0,0.17648767606892521,0,-0.15505346048541599,0.17647007569250725,0,-0.15507106086183395,1.7600376417958863e-05
1219,6165,6166,0,0.10542778108148861,0,-0.22611335547285261,0.10545131625880268,0,-0.22608982029553853,2.3535177314071287e-05
1220,6167,6168,0,0.13916750055397659,0,-0.19237363600036461,0.13916839808554737,0,-0.19237273846879382,8.9753157078709123e-07
1221,6173,6174,0,0.32186098642714034,0,-0.0096801501272008594,0.32323151843997183,0,-0.0083096181143693659,0.0013705320128314935
1222,6175,6176,0,0.63942686358166712,1,0.30788572702732592,0.63943914977210403,1,0.30789801321776283,1.2286190436916478e-05
1223,6177,6178,1,0.19468514622855995,0,-0.13685599032578125,0.19470737255788206,0,-0.13683376399645913,2.2226329322111438e-05
1224,6178,6179,0,0.10900391764089105,0,-0.22253721891345013,0.10900432706045482,0,-0.22253680949388638,4.094195637655007e-07
1225,6185,6186,0,0.14756441573569526,0,-0.18397672081864594,0.1475941377632706,0,-0.1839469987910706,2.9722027575340704e-05
1226,6198,6199,0,0.34302180063901072,1,0.011480664084669523,0.34298067728459275,1,0.011439540730251552,4.1123354417971214e-05
1227,6201,6202,1,0.15186046724660093,0,-0.17968066930774027,0.15190559285988109,0,-0.17963554369446011,4.5125613280155852e-05
1228,6211,6212,0,0.21293733497620956,0,-0.11860380157813163,0.21295501079396376,0,-0.11858612576037744,1.7675817754192469e-05
1229,6215,6216,0,0.62996478619532881,1,0.29842364964098761,0.62998822847095015,1,0.29844709191660895,2.3442275621343711e-05
1230,6217,6218,0,0.46715121037047824,1,0.13561007381613704,0.46716563287005136,1,0.13562449631571016,1.442249957311903e-05
1231,6222,6223,0,0.11632028441328962,0,-0.21522085214105158,0.11633547463027048,0,-0.2152056619240707,1.5190216980862092e-05
1232,6227,6228,0,0.22301020827758627,0,-0.10853092827675492,0.22303508183693835,0,-0.10850605471740285,2.4873559352073249e-05
1233,6228,6229,1,0.65851160708352297,1,0.32697047052918177,0.65849994360870012,1,0.32695880705435892,1.1663474822842801e-05
1234,6236,6237,0,0.19538558418675869,0,-0.13615555236758251,0.19539313320494731,0,-0.13614800334939389,7.549018188612866e-06
1235,6237,6238,1,0.050120380733651305,0,-0.28142075582068987,0.050140946058773103,0,-0.28140019049556808,2.0565325121797706e-05
1236,6239,6240,0,0.085259030559154375,0,-0.24628210599518682,0.085297151351506437,0,-0.24624398520283475,3.8120792352061561e-05
1237,6241,6242,0,0.089865633583199531,0,-0.24167550297114165,0.089989493814804769,0,-0.24155164273953644,0.0001238602316052384
1238,6243,6244,0,0.20912172796810297,0,-0.12241940858623823,0.20912704963553266,0,-0.12241408691880853,5.3216674296974187e-06
1239,6244,6245,0,0.12637921398550911,0,-0.20516192256883209,0.12638422066757946,0,-0.20515691588676174,5.0066820703464909e-06
1240,6251,6252,1,0.1749084128846283,0,-0.1566327236697129,0.17347940184904623,0,-0.15806173470529497,0.0014290110355820729
1241,6261,6262,0,0.044490134307844299,0,-0.28705100224649688,0.044561409981810879,0,-0.28697972657253035,7.1275673966579578e-05
1242,6263,6264,0,0.10243060036117062,0,-0.22911053619317057,0.10244706040952177,0,-0.22909407614481941,1.6460048351152334e-05
1243,6271,6272,1,0.77724957416444151,1,0.44570843761010032,0.77714396666241559,1,0.44560283010807439,0.00010560750202592839
1244,6272,6273,0,0.15700697182297599,0,-0.17453416473136521,0.15710093604313252,0,-0.17444020051120868,9.3964220156533829e-05
1245,6276,6277,0,0.15605871133807539,0,-0.17548242521626581,0.15603633474870818,0,-0.17550480180563302,2.2376589367212318e-05
1246,6284,6285,0,0.020083925202953358,0,-0.31145721135138782,0.020083857778331164,0,-0.31145727877601004,6.7424622194472983e-08
1247,6287,6288,0,0.029251999739021321,0,-0.30228913681531988,0.029254907964965413,0,-0.30228622858937576,2.9082259440926794e-06
1248,6304,6305,1,0.20645957572787985,0,-0.12508156082646135,0.20639484389048315,0,-0.12514629266385804,6.4731837396692082e-05
1249,6306,6307,0,0.01766672652675139,0,-0.31387441002758981,0.017678603515119816,0,-0.3138625330392214,1.1876988368426239e-05
1250,6308,6309,0,0.074370969543955473,0,-0.25717016701038575,0.074336857518480848,0,-0.25720427903586035,3.4112025474625218e-05
1251,6314,6315,0,0.11851662548848006,0,-0.21302451106586112,0.11833911433180373,0,-0.21320202222253748,0.00017751115667632988
1252,6315,6316,1,0.28634650999511346,0,-0.045194626559227735,0.2863214421069567,0,-0.045219694447384495,2.5067888156760088e-05
1253,6319,6320,0,0.16776601645901743,0,-0.16377512009532377,0.16768325667323328,0,-0.16385787988110792,8.2759785784147777e-05
1254,6328,6329,0,0,0,-0.3315411365543412,7.9001717171485394e-08,0,-0.33154105755262403,7.9001717171485394e-08
1255,6334,6335,1,0.76116649257875768,1,0.42962535602441648,0.76120404987998624,1,0.42966291332564505,3.7557301228563489e-05
1256,6335,6336,0,0,0,-0.3315411365543412,5.0829930231149154e-08,0,-0.33154108572441099,5.0829930231149154e-08
1257,6337,6338,0,0.50179167795813884,1,0.17025054140379764,0.50179671055700781,1,0.17025557400266661,5.0325988689703394e-06
1258,6341,6342,0,0.68648991127035286,1,0.35494877471601166,0.68644050498467857,1,0.35489936843033737,4.9406285674291617e-05
1259,6347,6348,0,0.5332080636954204,1,0.2016669271410792,0.53322553745032719,1,0.20168440089598599,1.7473754906793815e-05
1260,6351,6352,1,0.69054470565842963,1,0.35900356910408843,0.69043033385693098,1,0.35888919730258978,0.00011437180149864723
1261,6352,6353,0,0.6936728354229178,1,0.3621316988685766,0.69368913117419118,1,0.36214799461984998,1.6295751273376347e-05
1262,6353,6354,0,0.21647907929521107,0,-0.11506205725913013,0.216462136693513,0,-0.1150789998608282,1.6942601698072268e-05
1263,6354,6355,0,0.35041101039896416,1,0.018869873844622964,0.35046006422324649,1,0.018918927668905294,4.9053824282330183e-05
1264,6355,6356,0,0.218286360564796,0,-0.1132547759895452,0.21833726182157548,0,-0.11320387473276572,5.0901256779478654e-05
1265,6366,6367,1,0.25139448020282901,0,-0.080146656351512191,0.25133237673800501,0,-0.080208759816336184,6.2103464823992649e-05
1266,6370,6371,0,0.56266582538213084,1,0.23112468882778964,0.56265559214804928,1,0.23111445559370808,1.0233234081558074e-05
1267,6373,6374,1,0.66180390670411282,1,0.33026277014977162,0.66180041138485646,1,0.33025927483051526,3.4953192563635938e-06
1268,6374,6375,0,0.20644341450171927,0,-0.12509772205262193,0.20641261356573615,0,-0.12512852298860505,3.0800935983121835e-05
1269,6382,6383,0,0.41923435464932057,1,0.087693218094979375,0.41924552884384741,1,0.087704392289506217,1.1174194526841763e-05
1270,6385,6386,0,0.12053633779698528,0,-0.21100479875735592,0.12055431307778129,0,-0.21098682347655989,1.7975280796014848e-05
1271,6386,6387,1,0.6854150755329278,1,0.3538739389785866,0.6854106364800141,1,0.3538694999256729,4.4390529136961732e-06
1272,6390,6391,0,0.057496443290511033,0,-0.27404469326383019,0.057502791669274397,0,-0.27403834488506679,6.348378763364193e-06
1273,6395,6396,1,0.34209538786091048,1,0.010554251306569284,0.34208471893395948,1,0.010543582379618277,1.0668926951007407e-05
1274,6397,6398,0,0.12524531859345608,0,-0.20629581796088511,0.1252527617667327,0,-0.2062883747876085,7.443173276611148e-06
1275,6403,6404,1,0.17069500138180319,0,-0.16084613517253801,0.17074429580542697,0,-0.16079684074891423,4.9294423623780226e-05
1276,6411,6412,0,0.17196501062547431,0,-0.15957612592886689,0.17164118943655166,0,-0.15989994711778954,0.00032382118892265721
1277,6414,6415,0,0.26694777203876846,0,-0.064593364515572738,0.26658362975016148,0,-0.064957506804179721,0.00036414228860698339
1278,6423,6424,0,0.039683349867807749,0,-0.29185778668653345,0.039684721035933269,0,-0.29185641551840791,1.3711681255204611e-06
1279,6425,6426,0,0.076984807615369258,0,-0.25455632893897195,0.07700320595504774,0,-0.25453793059929347,1.8398339678482589e-05
1280,6427,6428,0,0.08695663533593799,0,-0.24458450121840319,0.087051126132864587,0,-0.24449001042147661,9.4490796926596787e-05
1281,6430,6431,0,0.1058223966249386,0,-0.22571873992940261,0.1058285461179244,0,-0.22571259043641678,6.1494929858019187e-06
1282,6436,6437,0,0.17610023544932987,0,-0.15544090110501133,0.17611920213214668,0,-0.15542193442219451,1.8966682816812241e-05
1283,6442,6443,0,0.18093798486973731,0,-0.15060315168460389,0.18095507779077732,0,-0.15058605876356387,1.7092921040018361e-05
1284,6450,6451,0,0.13518670901253879,0,-0.19635442754180241,0.13521573643176454,0,-0.19632540012257665,2.9027419225752249e-05
1285,6451,6452,0,0.050452212756008592,0,-0.28108892379833261,0.050450824419829149,0,-0.28109031213451208,1.3883361794433946e-06
1286,6455,6456,0,0.68795266016078438,1,0.35641152360644318,0.68806401024540353,1,0.35652287369106234,0.00011135008461915508
1287,6463,6464,0,0.052369617202007779,0,-0.27917151935233342,0.052353491283337494,0,-0.2791876452710037,1.6125918670284456e-05
1288,6470,6471,0,0.21536229695175785,0,-0.11617883960258335,0.21535288628643581,0,-0.11618825026790539,9.410665322034939e-06
1289,6473,6474,0,0.083208416893363682,0,-0.24833271966097753,0.083194715311623493,0,-0.24834642124271772,1.3701581740188651e-05
1290,6486,6487,1,0.64763315136701038,1,0.31609201481266919,0.64762059746523482,1,0.31607946091089362,1.2553901775569365e-05
1291,6489,6490,1,0.34104613737693235,1,0.0095050008225911475,0.34103097177470548,1,0.0094898352203642844,1.516560222686314e-05
1292,6491,6492,0,0.30500370463422516,0,-0.026537431920116039,0.30498015067221973,0,-0.026560985882121468,2.3553962005429252e-05
1293,6493,6494,0,0.48906838242202821,1,0.15752724586768702,0.48905950592296293,1,0.15751836936862174,8.8764990652800968e-06
